,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123387\sections\1_body\66_biogenesis_and_subtypes_o\9_utility_of_extracellular_\12_p.xml," Methods : Nineteen men (27.5 ± 5.9 years, 177.0 ± 6.7 cm, 86.9 ± 17.9 kg, 22.2 ± 6.9 % body fat) completed the Connor Davidson Resilience questionnaire and were exposed to daily rigorous exercise accompanied by 48‐hr of sleep and caloric restriction. Informed consent was obtained from all subjects, and study was approved by the Institutional Review Board. Oxytocin, NPY, IGF‐I, BDNF, and klotho were analyzed using ELISAs. EV concentration and cargoes were characterized using nanoparticle tracking analysis and imaging flow cytometry, respectively. EVs were stained for THSD1 as a marker of ABs. EV structural features were extracted and EVs were stratified by area (small < 0.031; medium 0.031 "" 0.785; large > 0.785 μm2), then subsequently analyzed using two‐way mixed ANOVA with Sidak correction to determine differences between high (H‐RES) and low (L‐RES) resilient individuals.","['Informed consent', 'approved by', 'approved by the Institutional Review Board']",3,"['Informed consent was obtained from all subjects, and study was approved by the Institutional Review Board.']",[[the Institutional Review Board]],[['ORG']],[[75]],[[105]],"[['Informed consent', 'approved by', 'approved by the Institutional Review Board']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123387\sections\1_body\68_evs_in_cardiovascular_dis\14_non‐valvular_atrial_fibri\17_p.xml," Methods : Patients were recruited following informed written consent according to the declaration of Helsinki. Plasma EV size and concentration were characterised by Nanoparticle Tracking Analysis and flow cytometry. To investigate differences in protein expression, EVs were enriched 3 times by ultracentrifugation at 110,000xg and subjected to label‐free quantification mass spectrometry.","['written consent', 'declaration of Helsinki']",2,['Methods : Patients were recruited following informed written consent according to the declaration of Helsinki.'],[[Helsinki]],[['GPE']],[[101]],[[109]],"[['written consent', 'declaration of Helsinki']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123975\sections\1_body\1_materials_and_methods\3_mscs_isolation_and_expans\1_p.xml,"The use of the human umbilical cord in this study was approved by the Ethics Committee of the China-Japan Union Hospital of Jilin University with the patient providing written informed consent. The umbilical cord was washed using penicillin-streptomycin (Gibco, Gaithersburg, MD, USA) in a pre-cooled 0.01 mmol/L petri dish; further, the arteries and veins were removed. Next, it was cut into tissue blocks (approximately 5 mm × 5 mm × 5 mm) with each 3 mm spacer being inoculated into a 10 cm petri dish. Subsequently, we added Dulbecco’s Modified Eagle Medium (2~3mL) containing 20% fetal bovine serum (Thermo Fisher Scientific, Waltham, MA, USA) followed by culturing the tissue at 37 °C in 5% CO  2 . The culture medium was changed twice a week. After treatment for 2 min with 0.05% trypsin and 0.02% EDTA (Sigma-Aldrich Co., St Louis, MO, USA) at 37 °C, the MSCs were sub-cultured under 80% fusion conditions.","['approved by', 'Ethics Committee', 'written informed consent', 'informed consent']",4,['The use of the human umbilical cord in this study was approved by the Ethics Committee of the China-Japan Union Hospital of Jilin University with the patient providing written informed consent.'],"[[the Ethics Committee, the China-Japan Union Hospital of, Jilin University]]","[['ORG', 'ORG', 'ORG']]","[[66, 90, 124]]","[[86, 123, 140]]","[['approved by', 'Ethics Committee', 'written informed consent', 'informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123975\sections\1_body\1_materials_and_methods\9_animals_and_experimental_\1_p.xml,"We randomly divided 60 male Wistar rats (200–220 g) into 5 groups (each group, n = 12). The model was established after one week of animal adaptive breeding; moreover, after 7 days, each treatment group received tail vein injections as follows: the sham operation group (SHAM), saline 1 mL; CCI group (CCI), saline 1 mL; MSC treatment group (MSCs), MSC suspension 1 mL (1 × 10  6 /mL); MSCs+Fe  3 O  4 @PDA treatment group (MSCs+NPs), MSC-loaded Fe  3 O  4 @PDA NP suspension 1 mL (1 × 10  6 /mL); MSCs+Fe  3 O  4 @PDA+Magnet treatment group (MSCs + NPs + M), MSC-loaded Fe  3 O  4 @PDA NP suspension (1 mL, 1×10  6 /mL), with a medical tape being used to fix the magnet (20 mm × 20 mm × 5 mm) at the L4-L6 position of the spinal cord for 24 h. This study was approved by the Animal Welfare and Research Ethics Committee (Experiment number: 20200725–1) and was conducted in accordance with the ethical guidelines of Jilin University. All animal experiments were performed under the condition of no specific pathogen (SPF) in the animal laboratory.","['approved by', 'Ethics Committee']",2,['This study was approved by the Animal Welfare and Research Ethics Committee (Experiment number: 20200725–1) and was conducted in accordance with the ethical guidelines of Jilin University.'],"[[the Animal Welfare and Research Ethics Committee, Jilin University]]","[['ORG', 'ORG']]","[[27, 171]]","[[75, 187]]","[['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123975\sections\2_back\2_ethics_approval_and_conse\0_title.xml,Ethics Approval and Consent to Participate,"['Ethics Approval', 'Consent to Participate']",2,['Ethics Approval and Consent to Participate'],"[[Ethics Approval, Participate]]","[['ORG', 'ORG']]","[[0, 31]]","[[15, 42]]","[['Ethics Approval', 'Consent to Participate']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8123975\sections\2_back\2_ethics_approval_and_conse\1_p.xml,The use of the human umbilical cord in this study was approved by the Ethics Committee of the China-Japan Union Hospital of Jilin University with the patient providing written informed consent. Animal experiment was approved by the Animal Welfare and Research Ethics Committee (Experiment number: 20200725-1),"['approved by', 'Ethics Committee', 'written informed consent', 'informed consent', 'approved by', 'Ethics Committee']",6,"['The use of the human umbilical cord in this study was approved by the Ethics Committee of the China-Japan Union Hospital of Jilin University with the patient providing written informed consent.', 'Animal experiment was approved by the Animal Welfare and Research Ethics Committee (Experiment number: 20200725-1)']","[[the Ethics Committee, the China-Japan Union Hospital of, Jilin University], [the Animal Welfare and Research Ethics Committee]]","[['ORG', 'ORG', 'ORG'], ['ORG']]","[[66, 90, 124], [34]]","[[86, 123, 140], [82]]","[['approved by', 'Ethics Committee', 'written informed consent', 'informed consent'], ['approved by', 'Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8124683\sections\1_body\3_4__materials_and_methods\1_4_1__obtaining_the_primar\1_p.xml,The material for this study was obtained on the basis of the patients’ informed consent. The ongoing research received the ethical approval of the ethics committee of the St. Petersburg Clinical Research and Practical Center of Specialized Types of Medical Care (Oncologic). Tumor material was obtained during the planned surgical treatment of 12 patients. Tissue fragments were transported to the laboratory within 6–12 h after surgery in saline solution.,"['informed consent', 'ethical approval', 'ethics committee']",3,"['The material for this study was obtained on the basis of the patients’ informed consent.', 'The ongoing research received the ethical approval of the ethics committee of the St. Petersburg Clinical Research and Practical Center of Specialized Types of Medical Care (Oncologic).']","[[], [the St. Petersburg Clinical Research and Practical Center of Specialized Types of Medical Care (Oncologic]]","[[], ['ORG']]","[[], [78]]","[[], [183]]","[['informed consent'], ['ethical approval', 'ethics committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8124683\sections\2_back\5_notes.xml," Institutional Review Board Statement  The study was conducted according to the guidelines of the Declaration of Helsinki. All animal procedures were carried out in accordance with the Animal Welfare Assurance (Assurance Identification number F18-00380) of the Institute of Cytology, Russian Academy of Sciences (valid from 12 October 2017 to 31 October 2022) for the protection of animals that are reared at experimental farms and used for scientific purposes. The Ethics Committee of Saint-Petersburg I. I. Dzhanelidze Research Institute of Emergency Medicine had issued human cell culture study permits for the Institute of Cytology, Russian Academy of Sciences (№7/ 18.09.2018). ","['Declaration of Helsinki', 'Ethics Committee']",2,"['The study was conducted according to the guidelines of the Declaration of Helsinki.', 'The Ethics Committee of Saint-Petersburg I. I. Dzhanelidze Research Institute of Emergency Medicine had issued human cell culture study permits for the Institute of Cytology, Russian Academy of Sciences (№7/ 18.09.2018).']","[[], [The Ethics Committee of Saint-Petersburg, the Institute of Cytology, Russian Academy of Sciences]]","[[], ['ORG', 'ORG', 'ORG']]","[[], [0, 148, 175]]","[[], [40, 173, 202]]","[['Declaration of Helsinki'], ['Ethics Committee']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8124683\sections\2_back\6_notes.xml, Informed Consent Statement  The material for this study was obtained on the basis of patients’ informed consent from the St.-P Sokolov Clinical Hospital No. 122. ,"['Informed Consent', 'informed consent']",2,"['Informed Consent Statement', 'The material for this study was obtained on the basis of patients’ informed consent from the St.-P Sokolov Clinical Hospital No. 122.']","[[], []]","[[], []]","[[], []]","[[], []]","[['Informed Consent'], ['informed consent']]"
C:\Users\shweata\docanalysis\ethics_statement\../stem_cell_research_300\PMC8128554\sections\1_body\1_2__materials_and_methods\5_2_5__isolation__character\1_p.xml,Apical papilla tissues were obtained from normal human impacted third molars (18–24 years of age) with informed consent and under Dental Clinic guidelines as approved by the Ethics Research Committee of Capital Medical University of Medical Sciences (reference no. CMUSH-IRB-KJ-PJ-2019-02F). Two teeth were used in this study.,"['informed consent', 'approved by']",2,['Apical papilla tissues were obtained from normal human impacted third molars (18–24 years of age) with informed consent and under Dental Clinic guidelines as approved by the Ethics Research Committee of Capital Medical University of Medical Sciences (reference no.'],"[[Dental Clinic, the Ethics Research Committee of Capital Medical University of Medical Sciences]]","[['ORG', 'ORG']]","[[130, 170]]","[[143, 249]]","[['informed consent', 'approved by']]"
